342,10.48771
343,10.48771
344,10.48771
345,10.48771
346,10.48771
347,10.48771
348,10.48771
349,10.48771
350,10.48771
351,10.48771
352,10.48771
353,10.48771
354,10.48771
355,10.48771
356,10.48771
357,10.48771
358,10.48771
359,10.48771
360,10.48771
361,10.48771
362,10.48771
363,10.48771
364,10.48771
365,10.48771
366,10.48771
367,10.48771
368,10.48771
369,10.48771
370,10.48771
371,10.48771
372,10.48771
373,10.48771
374,10.48771
375,10.48771
376,10.48771
377,10.48771
378,10.48771
379,10.48771
380,10.48771
381,10.48771
382,10.48771
383,10.48771
384,10.48771
385,10.48771
386,10.48771
387,10.48771
388,10.48771
389,10.48771
390,10.48771
391,10.48771
392,10.48771
393,10.48771
394,10.48771
395,10.48771
396,10.48771
397,10.48771
398,10.48771
399,10.48771
400,10.48771
401,10.48771
402,10.48771
403,10.48771
404,10.48771
405,10.48771
406,10.48771
407,10.48771
408,10.48771
409,10.48771
410,10.48771
411,10.48771
412,10.48771
413,10.48771
414,10.48771
415,10.48771
416,10.48771
417,10.48771
418,10.48771
419,10.48771
420,10.48771
421,10.48771
422,10.48771
423,10.48771
424,10.48771
425,10.48771
426,10.48771
427,10.48771
428,10.48771
429,10.48771
430,10.48771
431,10.48771
432,10.48771
433,10.48771
434,10.48771
435,10.48771
436,10.48771
437,10.48771
438,10.48771
439,10.48771
440,10.48771
441,10.48771
442,10.48771
443,10.48771
444,10.48771
445,10.48771
446,10.48771
447,10.48771
448,10.48771
449,10.48771
450,10.48771
451,10.48771
452,10.48771
453,10.48771
454,10.48771
455,10.48771
456,10.48771
457,10.48771
458,10.48771
459,10.48771
460,10.48771
461,10.48771
462,10.48771
463,10.48771
464,10.48771
465,10.48771
466,10.48771
467,10.48771
468,10.48771
469,10.48771
470,10.48771
471,10.48771
472,10.48771
473,10.48771
474,10.48771
475,10.48771
476,10.48771
477,10.48771
478,10.48771
479,10.48771
480,10.48771
481,10.48771
482,10.48771
483,10.48771
484,10.48771
485,10.48771
486,10.48771
487,10.48771
488,10.48771
489,10.48771
490,10.48771
491,10.48771
492,10.48771
493,10.48771
494,10.48771
495,10.48771
496,10.48771
497,10.48771
498,10.48771
499,10.48771
500,10.48771
501,10.48771
502,10.48771
503,10.48771
504,10.48771
505,10.48771
506,10.48771
507,10.48771
508,10.48771
509,10.48771
510,10.48771
511,10.48771
512,10.48771
513,10.48771
514,10.48771
515,10.48771
516,10.48771
517,10.48771
518,10.48771
519,10.48771
520,10.48771
521,10.48771
522,10.48771
523,10.48771
524,10.48771
525,10.48771
526,10.48771
527,10.48771
528,10.48771
529,10.48771
530,10.48771
531,10.48771
532,10.48771
533,10.48771
534,10.48771
535,10.48771
536,10.48771
537,10.48771
538,10.48771
539,10.48771
540,10.48771
541,10.48771
542,10.48771
543,10.48771
544,10.48771
545,10.48771
546,10.48771
547,10.48771
548,10.48771
549,10.48771
550,10.48771
551,10.48771
552,10.48771
553,10.48771
554,10.48771
555,10.48771
556,10.48771
557,10.48771
558,10.48771
559,10.48771
560,10.48771
561,10.48771
562,10.48771
563,10.48771
564,10.48771
565,10.48771
566,10.48771
567,10.48771
568,10.48771
569,10.48771
570,10.48771
571,10.48771
572,10.48771
573,10.48771
574,10.48771
575,10.48771
576,10.48771
577,10.48771
578,10.48771
579,10.48771
580,10.48771
581,10.48771
582,10.48771
583,10.48771
584,10.48771
585,10.48771
586,10.48771
587,10.48771
588,10.48771
589,10.48771
590,10.48771
591,10.48771
592,10.48771
593,10.48771
594,10.48771
595,10.48771
596,10.48771
597,10.48771
598,10.48771
599,10.48771
600,10.48771
601,10.48771
602,10.48771
603,10.48771
604,10.48771
605,10.48771
606,10.48771
607,10.48771
608,10.48771
609,10.48771
610,10.48771
611,10.48771
612,10.48771
613,10.48771
614,10.48771
615,10.48771
616,10.48771
617,10.48771
618,10.48771
619,10.48771
620,10.48771
621,10.48771
622,10.48771
623,10.48771
624,10.48771
625,10.48771
626,10.48771
627,10.48771
628,10.48771
629,10.48771
630,10.48771
631,10.48771
632,10.48771
633,10.48771
634,10.48771
635,10.48771
636,10.48771
637,10.48771
638,10.48771
639,10.48771
640,10.48771
641,10.48771
642,10.48771
643,10.48771
644,10.48771
645,10.48771
646,10.48771
647,10.48771
648,10.48771
649,10.48771
650,10.48771
651,10.48771
652,10.48771
653,10.48771
654,10.48771
655,10.48771
656,10.48771
657,10.48771
658,10.48771
659,10.48771
660,10.48771
661,10.48771
662,10.48771
663,10.48771
664,10.48771
665,10.48771
666,10.48771
667,10.48771
668,10.48771
669,10.48771
670,10.48771
671,10.48771
672,10.48771
673,10.48771
674,10.48771
675,10.48771
676,10.48771
677,10.48771
678,10.48771
679,10.48771
680,10.48771
681,10.48771
682,10.48771
683,10.48771
684,10.48771
685,10.48771
686,10.48771
687,10.48771
688,10.48771
689,10.48771
690,10.48771
691,10.48771
692,10.48771
693,10.48771
694,10.48771
695,10.48771
696,10.48771
697,10.48771
698,10.48771
699,10.48771
700,10.48771
701,10.48771
702,10.48771
703,10.48771
704,10.48771
705,10.48771
706,10.48771
707,10.48771
708,10.48771
709,10.48771
710,10.48771
711,10.48771
712,10.48771
713,10.48771
714,10.48771
715,10.48771
716,10.48771
717,10.48771
718,10.48771
719,10.48771
720,10.48771
721,10.48771
722,10.48771
723,10.48771
724,10.48771
725,10.48771
726,10.48771
727,10.48771
728,10.48771
729,10.48771
730,10.48771
731,10.48771
732,10.48771
733,10.48771
734,10.48771
735,10.48771
736,10.48771
737,10.48771
738,10.48771
739,10.48771
740,10.48771
741,10.48771
742,10.48771
743,10.48771
744,10.48771
745,10.48771
746,10.48771
747,10.48771
748,10.48771
749,10.48771
750,10.48771
751,10.48771
752,10.48771
753,10.48771
754,10.48771
755,10.48771
756,10.48771
757,10.48771
758,10.48771
759,10.48771
760,10.48771
761,10.48771
762,10.48771
763,10.48771
764,10.48771
765,10.48771
766,10.48771
767,10.48771
768,10.48771
769,10.48771
770,10.48771
771,10.48771
772,10.48771
773,10.48771
774,10.48771
775,10.48771
776,10.48771
777,10.48771
778,10.48771
779,10.48771
780,10.48771
781,10.48771
782,10.48771
783,10.48771
784,10.48771
785,10.48771
786,10.48771
787,10.48771
788,10.48771
789,10.48771
790,10.48771
791,10.48771
792,10.48771
793,10.48771
794,10.48771
795,10.48771
796,10.48771
797,10.48771
798,10.48771
799,10.48771
800,10.48771
801,10.48771
802,10.48771
803,10.48771
804,10.48771
805,10.48771
806,10.48771
807,10.48771
808,10.48771
809,10.48771
810,10.48771
811,10.48771
812,10.48771
813,10.48771
814,10.48771
815,10.48771
816,10.48771
817,10.48771
818,10.48771
819,10.48771
820,10.48771
821,10.48771
822,10.48771
823,10.48771
824,10.48771
825,10.48771
826,10.48771
827,10.48771
828,10.48771
829,10.48771
830,10.48771
831,10.48771
832,10.48771
833,10.48771
834,10.48771
835,10.48771
836,10.48771
837,10.48771
838,10.48771
839,10.48771
840,10.48771
841,10.48771
842,10.48771
843,10.48771
844,10.48771
845,10.48771
846,10.48771
847,10.48771
848,10.48771
849,10.48771
850,10.48771
851,10.48771
852,10.48771
853,10.48771
854,10.48771
855,10.48771
856,10.48771
857,10.48771
858,10.48771
859,10.48771
860,10.48771
861,10.48771
862,10.48771
863,10.48771
864,10.48771
865,10.48771
866,10.48771
867,10.48771
868,10.48771
869,10.48771
870,10.48771
871,10.48771
872,10.48771
873,10.48771
874,10.48771
875,10.48771
876,10.48771
877,10.48771
878,10.48771
879,10.48771
880,10.48771
881,10.48771
882,10.48771
883,10.48771
884,10.48771
885,10.48771
886,10.48771
887,10.48771
888,10.48771
889,10.48771
890,10.48771
891,10.48771
892,10.48771
893,10.48771
894,10.48771
895,10.48771
896,10.48771
897,10.48771
898,10.48771
899,10.48771
900,10.48771
901,10.48771
902,10.48771
903,10.48771
904,10.48771
905,10.48771
906,10.48771
907,10.48771
908,10.48771
909,10.48771
910,10.48771
911,10.48771
912,10.48771
913,10.48771
914,10.48771
915,10.48771
916,10.48771
917,10.48771
918,10.48771
919,10.48771
920,10.48771
921,10.48771
922,10.48771
923,10.48771
924,10.48771
925,10.48771
926,10.48771
927,10.48771
928,10.48771
929,10.48771
930,10.48771
931,10.48771
932,10.48771
933,10.48771
934,10.48771
935,10.48771
936,10.48771
937,10.48771
938,10.48771
939,10.48771
940,10.48771
941,10.48771
942,10.48771
943,10.48771
944,10.48771
945,10.48771
946,10.48771
947,10.48771
948,10.48771
949,10.48771
950,10.48771
951,10.48771
952,10.48771
953,10.48771
954,10.48771
955,10.48771
956,10.48771
957,10.48771
958,10.48771
959,10.48771
960,10.48771
961,10.48771
962,10.48771
963,10.48771
964,10.48771
965,10.48771
966,10.48771
967,10.48771
968,10.48771
969,10.48771
970,10.48771
971,10.48771
972,10.48771
973,10.48771
974,10.48771
975,10.48771
976,10.48771
977,10.48771
978,10.48771
979,10.48771
980,10.48771
981,10.48771
982,10.48771
983,10.48771
984,10.48771
985,10.48771
986,10.48771
987,10.48771
988,10.48771
989,10.48771
990,10.48771
991,10.48771
992,10.48771
993,10.48771
994,10.48771
995,10.48771
996,10.48771
997,10.48771
998,10.48771
999,10.48771
1000,10.48771
1001,10.48771
1002,10.48771
1003,10.48771
1004,10.48771
1005,10.48771
1006,10.48771
1007,10.48771
1008,10.48771
1009,10.48771
1010,10.48771
1011,10.48771
1012,10.48771
1013,10.48771
1014,10.48771
1015,10.48771
1016,10.48771
1017,10.48771
1018,10.48771
1019,10.48771
1020,10.48771
1021,10.48771
1022,10.48771
1023,10.48771
1024,10.48771
1025,10.48771
1026,10.48771
1027,10.48771
1028,10.48771
1029,10.48771
1030,10.48771
1031,10.48771
1032,10.48771
1033,10.48771
1034,10.48771
1035,10.48771
1036,10.48771
1037,10.48771
1038,10.48771
1039,10.48771
1040,10.48771
1041,10.48771
1042,10.48771
1043,10.48771
1044,10.48771
1045,10.48771
1046,10.48771
1047,10.48771
1048,10.48771
1049,10.48771
1050,10.48771
1051,10.48771
1052,10.48771
1053,10.48771
1054,10.48771
1055,10.48771
1056,10.48771
1057,10.48771
1058,10.48771
1059,10.48771
1060,10.48771
1061,10.48771
1062,10.48771
1063,10.48771
1064,10.48771
1065,10.48771
1066,10.48771
1067,10.48771
1068,10.48771
1069,10.48771
1070,10.48771
1071,10.48771
1072,10.48771
1073,10.48771
1074,10.48771
1075,10.48771
1076,10.48771
1077,10.48771
1078,10.48771
1079,10.48771
1080,10.48771
1081,10.48771
1082,10.48771
1083,10.48771
1084,10.48771
1085,10.48771
1086,10.48771
1087,10.48771
1088,10.48771
1089,10.48771
1090,10.48771
1091,10.48771
1092,10.48771
1093,10.48771
1094,10.48771
1095,10.48771
1096,10.48771
1097,10.48771
1098,10.48771
1099,10.48771
1100,10.48771
1101,10.48771
1102,10.48771
1103,10.48771
1104,10.48771
1105,10.48771
1106,10.48771
1107,10.48771
1108,10.48771
1109,10.48771
1110,10.48771
1111,10.48771
1112,10.48771
1113,10.48771
1114,10.48771
1115,10.48771
1116,10.48771
1117,10.48771
1118,10.48771
1119,10.48771
1120,10.48771
1121,10.48771
1122,10.48771
1123,10.48771
1124,10.48771
1125,10.48771
1126,10.48771
1127,10.48771
1128,10.48771
1129,10.48771
1130,10.48771
1131,10.48771
1132,10.48771
1133,10.48771
1134,10.48771
1135,10.48771
1136,10.48771
1137,10.48771
1138,10.48771
1139,10.48771
1140,10.48771
1141,10.48771
1142,10.48771
1143,10.48771
1144,10.48771
1145,10.48771
1146,10.48771
1147,10.48771
1148,10.48771
1149,10.48771
1150,10.48771
1151,10.48771
1152,10.48771
1153,10.48771
1154,10.48771
1155,10.48771
1156,10.48771
1157,10.48771
1158,10.48771
1159,10.48771
1160,10.48771
1161,10.48771
1162,10.48771
1163,10.48771
1164,10.48771
1165,10.48771
1166,10.48771
1167,10.48771
1168,10.48771
1169,10.48771
1170,10.48771
1171,10.48771
1172,10.48771
1173,10.48771
1174,10.48771
1175,10.48771
1176,10.48771
1177,10.48771
1178,10.48771
1179,10.48771
1180,10.48771
1181,10.48771
1182,10.48771
1183,10.48771
1184,10.48771
1185,10.48771
1186,10.48771
1187,10.48771
1188,10.48771
1189,10.48771
1190,10.48771
1191,10.48771
1192,10.48771
1193,10.48771
1194,10.48771
1195,10.48771
1196,10.48771
1197,10.48771
1198,10.48771
1199,10.48771
1200,10.48771
1201,10.48771
1202,10.48771
1203,10.48771
1204,10.48771
1205,10.48771
1206,10.48771
1207,10.48771
1208,10.48771
1209,10.48771
1210,10.48771
1211,10.48771
1212,10.48771
1213,10.48771
1214,10.48771
1215,10.48771
1216,10.48771
1217,10.48771
1218,10.48771
1219,10.48771
1220,10.48771
1221,10.48771
1222,10.48771
1223,10.48771
1224,10.48771
1225,10.48771
1226,10.48771
1227,10.48771
1228,10.48771
1229,10.48771
1230,10.48771
1231,10.48771
1232,10.48771
1233,10.48771
1234,10.48771
1235,10.48771
1236,10.48771
1237,10.48771
1238,10.48771
1239,10.48771
1240,10.48771
1241,10.48771
1242,10.48771
1243,10.48771
1244,10.48771
1245,10.48771
1246,10.48771
1247,10.48771
1248,10.48771
1249,10.48771
1250,10.48771
1251,10.48771
1252,10.48771
1253,10.48771
1254,10.48771
1255,10.48771
1256,10.48771
1257,10.48771
1258,10.48771
1259,10.48771
1260,10.48771
1261,10.48771
1262,10.48771
1263,10.48771
1264,10.48771
1265,10.48771
1266,10.48771
1267,10.48771
1268,10.48771
1269,10.48771
1270,10.48771
1271,10.48771
1272,10.48771
1273,10.48771
1274,10.48771
1275,10.48771
1276,10.48771
1277,10.48771
1278,10.48771
1279,10.48771
1280,10.48771
1281,10.48771
1282,10.48771
1283,10.48771
1284,10.48771
1285,10.48771
1286,10.48771
1287,10.48771
1288,10.48771
1289,10.48771
1290,10.48771
1291,10.48771
1292,10.48771
1293,10.48771
1294,10.48771
1295,10.48771
1296,10.48771
1297,10.48771
1298,10.48771
1299,10.48771
1300,10.48771
1301,10.48771
1302,10.48771
1303,10.48771
1304,10.48771
1305,10.48771
1306,10.48771
1307,10.48771
1308,10.48771
1309,10.48771
1310,10.48771
1311,10.48771
1312,10.48771
1313,10.48771
1314,10.48771
1315,10.48771
1316,10.48771
1317,10.48771
1318,10.48771
1319,10.48771
1320,10.48771
1321,10.48771
1322,10.48771
1323,10.48771
1324,10.48771
1325,10.48771
1326,10.48771
1327,10.48771
1328,10.48771
1329,10.48771
1330,10.48771
1331,10.48771
1332,10.48771
1333,10.48771
1334,10.48771
1335,10.48771
1336,10.48771
1337,10.48771
1338,10.48771
1339,10.48771
1340,10.48771
1341,10.48771
1342,10.48771
1343,10.48771
1344,10.48771
1345,10.48771
1346,10.48771
1347,10.48771
1348,10.48771
1349,10.48771
1350,10.48771
1351,10.48771
1352,10.48771
1353,10.48771
1354,10.48771
1355,10.48771
1356,10.48771
1357,10.48771
1358,10.48771
1359,10.48771
1360,10.48771
1361,10.48771
1362,10.48771
1363,10.48771
1364,10.48771
1365,10.48771
1366,10.48771
1367,10.48771
1368,10.48771
1369,10.48771
1370,10.48771
1371,10.48771
1372,10.48771
1373,10.48771
1374,10.48771
1375,10.48771
1376,10.48771
1377,10.48771
1378,10.48771
1379,10.48771
1380,10.48771
1381,10.48771
1382,10.48771
1383,10.48771
1384,10.48771
1385,10.48771
1386,10.48771
1387,10.48771
1388,10.48771
1389,10.48771
1390,10.48771
1391,10.48771
1392,10.48771
1393,10.48771
1394,10.487341
1395,12.931361
1396,12.931361
1397,12.680198
1398,12.931361
1399,12.931361
1400,12.931361
1401,12.931361
1402,12.931361
1403,12.931361
1404,12.931361
1405,12.931361
1406,12.931361
1407,12.680198
1408,12.680198
1409,12.931361
1410,12.680198
1411,12.931361
1412,12.680198
1413,12.931361
1414,12.931361
1415,12.931361
1416,12.931361
1417,12.931361
1418,12.931361
1419,12.680198
1420,12.680198
1421,12.680198
1422,12.680198
1423,12.931361
1424,12.680198
1425,12.680198
1426,12.680198
1427,12.931361
1428,12.931361
1429,12.680198
1430,12.680198
1431,12.931361
1432,12.680198
1433,12.931361
1434,12.931361
1435,12.680198
1436,12.680198
1437,12.680198
1438,12.931361
1439,12.931361
1440,12.680198
1441,12.931361
1442,12.931361
1443,12.931361
1444,12.931361
1445,12.931361
1446,12.680198
1447,12.680198
1448,12.931361
1449,12.931361
1450,12.680198
1451,12.680198
1452,12.931361
1453,12.931361
1454,12.931361
1455,12.931361
1456,12.931361
1457,12.680198
1458,12.680198
